uniq_id,initial_sal_,final_sal,mean_salary,period,period_cond,job,job_type,city,state,organization_,org_desc,sector_,sector_level,benefits
666218e178655bd149d7d92265b15c5e,0.0,0.0,0.0,,,project coordinator,full time,norfolk, va 23513,Other,Not Classified,Experienced,(Non-Manager),
7a9cae422722316e141e6f705d0005ac,0.0,0.0,0.0,,,sr health information mgr compliance analyst,full time,las vegas, nv,Healthcare,Services,Medical/Health,,
1b528323ee52f72ede6fd304e273e410,0.0,0.0,0.0,,,sales professional ,full time,las vegas, nv 89101,Insurance,,Sales/Retail/Business,Development,
91a189a04cbd193af2f136e9fc837fae,0.0,0.0,0.0,,,dietary aide full-time ,full time,dietary aide full-time ( job number: 298216 ) description it's simple. you want to work in a healthcare setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients/residents you treat. you want to be challenged by your job without being overwhelmed by it.  you want to play an instrumental role in helping a patient recover, sometimes against strong odds,Healthcare,Services,Food,Services/Hospitality,
d83cef51f2109d9d5cf39882bcf2c600,0.0,0.0,0.0,,,mgr,full time,saint louis, mo 63102,Education,,Education/Training,,
aac40ef60e8d51e0e6179ddfd0035d0b,0.0,0.0,0.0,,,director,full time,director nursing & clinical services - webster, tx ( job number: 289333 ) description it's simple. you want to work in a hospital setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients you treat. you want to be challenged by your job without being overwhelmed by it.  you want to play an instrumental role in helping a patient recover,Healthcare,Services,Business/Strategic,Management,
0cfe8e1701c1cf62f02c27ea0e259616,0.0,0.0,0.0,,,business analyst ,full time,las vegas, nv,Computer,IT Services,Experienced,(Non-Manager),
859885199d1b86a887808f52d0f863af,1700.0,1700.0,1700.0,hour,,merchandise specialist ,full time temporary,minneapolis, mn 55403,All,,Business/Strategic,Management,
845fb27d24af00f3edb91fa96326354e,0.0,0.0,0.0,,,operations mgr,full time,vancouver, wa 98660,Business,Services   Other,Business/Strategic,Management,
3ea54cca80f6790bb99f6a3f82995585,0.0,0.0,0.0,,,business analyst associate ,full time temporary,san francisco, ca 94108,All,,Business/Strategic,Management,
e9d23bf867ccbc49d7474e51ce1361a0,0.0,0.0,0.0,,,jr marketing mgr trainee ,full time,las vegas, nv 89108,Retail;Advertising, PR Services;Business Services   Other,Customer,Support/Client Care,
958f8d4d74eea44c6bc3e868a213c90c,0.0,0.0,0.0,,,general utility worker ,full time,grapevine, tx 76051,All,,Experienced,(Non-Manager),
cbdf4f25981662c48188543bfb112838,0.0,0.0,0.0,,,data entry ,temporary,las vegas, nv 89146,Other,Not Classified,Experienced,(Non-Manager),
58ffb9fe0173f62b2e049fa54003fd38,0.0,0.0,0.0,,,up to ,full time,irvine, ca 92612,Other,Not Classified,Experienced,(Non-Manager),
ed6b184e925a80d9fb673f161175c68f,0.0,0.0,0.0,,,commercial sales mgr,full time,commercial sales manager job in alexandria 22314, virginia us,Business,Services   Other,Business/Strategic,Management,
5b5f4761b841760fa69bd02ee45cd771,0.0,0.0,0.0,,,sales professional ,full time,las vegas, nv 89130,Retail;Telecommunications,Services;Advertising  PR Services,Customer,Support/Client Care,
2f286eff57c5be3aca629213b872456b,0.0,0.0,0.0,,,sr product mgr,full time,seattle, wa,Business,Services   Other,Experienced,(Non-Manager),
f77617ef9bf4c60d206894e121d5b367,0.0,0.0,0.0,,,culinary ,full time,culinary / dietary aide - full time - pm shift - medical hill - oakland, ca ( job number: 297827 ) description it's simple. you want to work in a healthcare setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients/residents you treat. you want to be challenged by your job without being overwhelmed by it.  you want to play an instrumental role in helping a patient recover,Healthcare,Services,Food,Services/Hospitality,
4568dd675bdc64e595cc413caf9279a0,8500000.0,10000000.0,9250000.0,year,,director,full time,las vegas, nv 89119,Accounting, Auditing Services,Accounting/Finance/Insurance,,
9a58d534166c75ac7cc70eff7731fac4,0.0,0.0,0.0,,,director,full time,las vegas, nv 89130,Advertising, PR Services;Staffing Employment Agencies;Business Services   Other,Customer,Support/Client Care,
85d369c3fc64c11b3856d8a636659ba4,0.0,0.0,0.0,,,sr business analyst ,full time,omaha, ne 68124,Business,Services   Other,Business/Strategic,Management,
bb9b4a486a27e61549d6ed5717fd049f,0.0,0.0,0.0,,,retail reset merchandiser,part time,las vegas, nv,Retail,,Sales/Retail/Business,Development,
2daa8149f130e44900ced28e59e5194e,0.0,0.0,0.0,,,software engineer ,full time,las vegas, nv 89119,Electronics, Components   Semiconduct Mfg,Experienced,(Non-Manager),
bd6e142fff6a27a29d41548d60e58f8b,0.0,0.0,0.0,,,dishwasher ,part time,nashville, tn 37215,Restaurant,Food Services Food  Beverage Production,Food,Services/Hospitality,
962a1e8b2f0d12e43ca4bb024d618f9f,0.0,0.0,0.0,,,head of oncology business development,full time,cambridge , ma,Biotechnology,Pharmaceuticals,General/Other:,Business/Strategic Management,
5f4c2cf243539a9758716d42ae4959fe,0.0,0.0,0.0,,,assistant restaurant mgr,full time,monroeville, pa 15140,Hotels, Lodging,Food,Services/Hospitality,
cc458bd0243113031895511ea53c2bb6,0.0,0.0,0.0,,,data entry clerk,temporary,las vegas, nv 89119,Other,Not Classified,Experienced,(Non-Manager),
bf8f633eba8f4074ced84bbff62689f7,0.0,0.0,0.0,,,event specialist,part time,henderson, nv,Retail,,Sales/Retail/Business,Development,
82afa2a056853b8be7b2cc2da7d31807,0.0,0.0,0.0,,,mgr,full time,las vegas, nv,Biotechnology,PharmaceuticalsHealthcare Services,Medical/Health,,
08c15ed39f2db5ecb80ad8dd1c42445b,0.0,0.0,0.0,,,marketing ,full time,las vegas, nv 89130,Retail;Advertising, PR Services;Business Services   Other,Customer,Support/Client Care,
bbbd3c1932fbcc49855e23610e42b6c5,0.0,0.0,0.0,,,vice president of construction ,full time,80498,,Other,Not Classified,Entry,Level,
2e39a794c0a3ac1f15dc7072d3cb5521,0.0,0.0,0.0,,,p,per diem,las vegas, nv,Healthcare,Services,Medical/Health,,
e685af4f76a72cd342dbf89892174eff,0.0,0.0,0.0,,,sr tpm,full time,seattle, wa,Business,Services   Other,Experienced,(Non-Manager),
886903d4dda03046c2a826c44bfff3dc,0.0,0.0,0.0,,,vehicle maint mechanic,full time,las vegas, nv,Energy, Utilities,Installation/Maintenance/Repair,,
ddcad1c2f24b14df09ab275f62f5813a,0.0,0.0,0.0,,,entry level mgr-,full time,san diego, ca 92121,RetailManagement,Consulting ServicesOther Not Classified,Business/Strategic,Management,
d3179c6a85428f38c0a36974e209d3f8,0.0,0.0,0.0,,,entry level marketing,full time,romeoville, il 60446,Retail,Management Consulting Services Business Services   Other,Business/Strategic,Management,
8e24dd307a09442b10c29be441296b77,0.0,0.0,0.0,,,facility pm ,full time,pleasant prairie, wi 53158,Business,Services   Other,Experienced,(Non-Manager),
4487f1c0bb264ec4d98c8d693bbd2430,0.0,0.0,0.0,,,safety program mgr ,full time,las vegas, nv,Healthcare,Services,Medical/Health,,
e806d0f6f0bbec4cb0e705d86d5630ab,7000000.0,8000000.0,7500000.0,year,,controller ,full time,las vegas, nv 89119,Accounting, Auditing Services,Accounting/Finance/Insurance,,
f9a98ff7bfcc9ef9f85e470f4fa9a9b8,0.0,0.0,0.0,,,staffing,temporary,las vegas, nv 89146,Other,Not Classified,Experienced,(Non-Manager),
cfc0f91998c601d9872175be338192ee,0.0,0.0,0.0,,,lead teacher ,full time,lake worth, fl 33463,All,,Experienced,(Non-Manager),
f35d6534f5d8710e436ad9e9a7cd98ad,0.0,0.0,0.0,,,host,full time,grapevine, tx 76051,All,,Experienced,(Non-Manager),
854a8a7b7b8226fae9cb9b730425bcc0,5000000.0,6000000.0,5500000.0,year,,staff accountant ,full time,las vegas, nv 89119,Accounting, Auditing Services,Accounting/Finance/Insurance,,
b5215ea5e6578feb83f05f114af57479,0.0,0.0,0.0,,,sales professional ,full time,las vegas, nv 89106,Insurance,,Sales/Retail/Business,Development,
bbeedaf17a128901ee6d32cf5d5c0a99,0.0,0.0,0.0,,,production engineer,full time,clinton, tn 37716,Automotive, Parts Mfg,Engineering,,
f71d37d50e9a07a67590e99ebe31e224,0.0,0.0,0.0,,,pleasantree bachelor program coordinator ,full time,knoxville, tn 37917,Healthcare,Services,Medical/Health,,
541b72a33b95b9755e5b9f9a04bd60e0,0.0,0.0,0.0,,,alterations specialist ,full time,knoxville, tn 37919,Manufacturing,  Other,Installation/Maintenance/Repair,,
ef68e541ac6ff587ae93f56a21761650,0.0,0.0,0.0,,,event specialist,part time,maryville, tn,Retail,,Sales/Retail/Business,Development,
a6f704b95e659eaa5c87e9fd401f6030,0.0,0.0,0.0,,,dining services supervisor ,full time,everett, wa 98208,Healthcare,Services Restaurant Food Services Food  Beverage Production,Food,Services/Hospitality,
4585ac1617824fcf6e870d29a0008636,0.0,0.0,0.0,,,assistant restaurant mgr,full time,cupertino, ca 95014,Restaurant,Food Services,Food,Services/Hospitality,
6e5c7585a2899a019d4ff1608e82aa36,0.0,0.0,0.0,,,entry level to mgr,full time,jenkintown, pa 19046,Hotels, Lodging Government  Military Food  Beverage Production,Food,Services/Hospitality,
e4fd4ae8f9f69d0290c06438961dc5da,1000.0,1100.0,1050.0,year,,shift leader ,full time,homestead, fl,Restaurant,Food Services,Food,Services/Hospitality,
a46b0974294279843a88b4aad61a1850,0.0,0.0,0.0,,,business development rep ,full time,south san francisco, ca,Accounting, Auditing Services,Accounting/Finance/Insurance,,
78f96a7f675003b3c0e50bf0bbac510c,0.0,9000000.0,9000000.0,year,,sr internal auditor ,full time,boston, ma,InsuranceAccounting, Auditing ServicesFinancial Services,Accounting/Finance/Insurance,,
82d06327870acbb7e20d2a3f21b6d493,0.0,0.0,0.0,,,certified public accountant ,full time,mentor, oh,Staffing,Employment Agencies,Accounting/Finance/Insurance,,
ee5b1632e7817664d9bd50b26a2e8808,0.0,0.0,0.0,,,tax accountant ,full time temporary,tax accountant,,Princeton, NJ 08543,Accounting/Finance/Insurance,,
98116b37e86b8afd4acb0e3ccdcc6bd0,0.0,0.0,0.0,,,territory sales account mgr,full time,cherry hill, nj 08034,Advertising, PR Services;Staffing Employment Agencies;Business Services   Other,Sales/Retail/Business,Development,
ac9624a2fd765d0dcdbfb89f38b2a5f2,0.0,0.0,0.0,,,custom framing specialist ,full time,salem, nh 03079,Other,Not Classified,Security/Protective,Services,
a5a823534b9f3812be7b3f366173cd5c,0.0,0.0,0.0,,,armed security officers ,full time,oakland, ca,Security, Surveillance,Entry,Level,
52cc74d7cb9f13fbdd29d26c96bd2b34,0.0,0.0,0.0,,,security ,full time,perris, ca 92570,Wholesale,Trade Impt Expt,Manager,(Manager/Supervisor of Staff),
eedb7d17b6f5d1d4b8500f64db402680,0.0,0.0,0.0,,,security officer ,full time,san francisco, ca 94119,All,,Entry,Level,
b24ab09fdb6e3b8e39d4c67b7bc04159,0.0,0.0,0.0,,,loss prevention associate ,full time,rochester hills, mi,Business,Services   Other,Security/Protective,Services,
f29984ac8550e206104082cbcc77afd6,0.0,0.0,0.0,,,police officer ,part time,15963,,Government, Military,Entry,Level,
0f31678059a168fba2907678c466d871,0.0,0.0,0.0,,,brand ambassador,full time,yonkers, ny 10704,Advertising, PR Services;Staffing Employment Agencies;Business Services   Other,Marketing/Product,,
71d8638cc065b6b47ba9d6b522099729,0.0,0.0,0.0,,,ppap program mgr ,full time,wolverhampton, ca,Security, Surveillance,Experienced,(Non-Manager),
4f6d65185b34cb71d023d4272cd76f0d,0.0,0.0,0.0,,,security ,full time,coraopolis, pa 15108,Security, Surveillance,Experienced,(Non-Manager),
19b2e0e863b6964fc7e239937d811ce2,0.0,0.0,0.0,,,security guard ,part time,houston, tx 77070,Healthcare,Services,Security/Protective,Services,
544e7a64d7a185e21b2ba73d72e53170,0.0,0.0,0.0,,,field supervisor,full time,san francisco, ca 94102,Security, Surveillance,Security/Protective,Services,
2c0952becd915ac602bd7ac0ce33cd02,0.0,0.0,0.0,,,loss prevention mgr ,full time,champaign, il,Other,Not Classified,Security/Protective,Services,
9941e0fbb4adbb46037dbcf0aa11671c,0.0,0.0,0.0,,,security officers ,full time,46052,,Security, Surveillance,Entry,Level,
f646e011f590b00f8f791561ffd75efe,0.0,0.0,0.0,,,licensed tech ,full time,company overview:the adt corporation (nyse: adt) is a leading provider of electronic security, interactive home and business automation and monitoring services for residences and small businesses in the united states and canada. adt's broad and pioneering set of products and services,Business,Services   Other,Security/Protective,Services,
d307a255536d508b007db085a2338c40,0.0,0.0,0.0,,,armed security guard ,full time,cambridge, oh 43725,Security, Surveillance,Security/Protective,Services,
47baccb07af435cefe310b8fea88ed33,0.0,0.0,0.0,,,armed security officer ,full time,miami, fl 33161,All,,Security/Protective,Services,
a584a204e950902759dab3b20172a810,0.0,0.0,0.0,,,account executive ,full time,los angeles, ca 90011,Security, Surveillance,Experienced,(Non-Manager),
3fc8b25974e8f82b8addbad938b546a1,1200.0,1400.0,1300.0,hour,,upscale unarmed officer ,part time,cherry hill, nj,Security, Surveillance,Experienced,(Non-Manager),
ced3c69d83333ad0211bb3fbb8ac430a,1185.0,1185.0,1185.0,hour,,security officer ,full time,orlando, fl 32826,Security, Surveillance,Security/Protective,Services,
54bbe5f74ce2c2f1aa41fe7f5347e914,0.0,0.0,0.0,,,armed security guard fletc ,full time,cheltenham, md,Security, Surveillance,Experienced,(Non-Manager),
9dd74ad8682b0d6211a213c855ace5a1,0.0,0.0,0.0,,,security officers ,full time,46123,,Security, Surveillance,Entry,Level,
aa6374fb5d6e869625fe80d33b4511f7,1400.0,1400.0,1400.0,hour,,upscale unarmed security officer ,part time,newark, de,Security, Surveillance,Experienced,(Non-Manager),
94eec899ae53394a136f06d13db0de61,0.0,0.0,0.0,,,security systems coordinator ,full time,berea, ky 40404,Education,,Experienced,(Non-Manager),
e5dff3bb075d5f56ed5a7c59ab8e80c3,0.0,0.0,0.0,,,armed guard  ctap ,full time,pittsburgh, pa,Government, Military,Experienced,(Non-Manager),
f2df2dede8c6b8a70e3079936b7bbec5,0.0,0.0,0.0,,,police dispatcher ,part time,cottleville, mo 63376,Education,,Security/Protective,Services,
380402757594ce86a573230c06706c71,0.0,0.0,0.0,,,easa,full time,milton keynes, ca,Security, Surveillance,Experienced,(Non-Manager),
2c9526b069a3f740001b5a32927725c0,0.0,0.0,0.0,,,security specialist ,full time,cincinnati, oh 45215,Engineering,Services,Experienced,(Non-Manager),
7b3f6eb98527c891d3f1b4988c0ef0d6,0.0,0.0,0.0,,,loss prevention associate ,full time,aberdeen, sd,Other,Not Classified,Security/Protective,Services,
16b5ee3186fac7d71ac4a5e1ed704b11,1087.0,0.0,1087.0,hour,,unarmed security officer,full time,oakland, ca 94601,Security, Surveillance,Entry,Level,
1bc9b6b9406677daec68f509fac01114,0.0,0.0,0.0,,,corporate security guard ,full time,las vegas, nv 89135,Travel, Transptation  Tourism,Security/Protective,Services,
bd34899b4dd3e6eecb9c699abbf2a382,0.0,0.0,0.0,,,jr infosec analyst ,full time,danville, va 24541,Management,Consulting ServicesComputer SoftwareEngineering Services,Security/Protective,Services,
2ebf5a2ebd4db9eac7af21a51b17ca07,1200.0,0.0,1200.0,hour,,security guard ,full time,boston, ma 02108,Security, Surveillance,Security/Protective,Services,
1f5b6f8cb0bd1f81570bb9df1a444304,0.0,0.0,0.0,,,associate ,full time,salem, nh 03079,Other,Not Classified,Security/Protective,Services,
30c1a86bfd179be114d345f2db1d99e8,0.0,0.0,0.0,,,security officer ,full time,pittsburgh, pa,Security, Surveillance,Security/Protective,Services,
bfd8273c971de20b97603b970d948137,0.0,0.0,0.0,,,mgr,full time,dallas, tx 75211,RetailTranspt, Stage   Materials Other Not Classified,Security/Protective,Services,
b11682ec2f008fb6eb4ace3884e3d452,0.0,0.0,0.0,,,fai auditor ,full time,wolverhampton, ca,Security, Surveillance,Experienced,(Non-Manager),
9bdb389c701445c49816927828ba0ab1,0.0,0.0,0.0,,,tree,full time,wheat ridge, co,Business,Services   Other,Installation/Maintenance/Repair,,
cae88d97a69d3e02846cf725a6bb6a2d,3093.0,3093.0,3093.0,hour,,property custodian ,full time,new york, ny 10007,Government, Military,Security/Protective,Services,
0cfa0945d5003e5703560c3ba0ec7d7d,0.0,0.0,0.0,,,video surveillance officer ,full time,bronx, ny 10454,Real,Estate Property Management,Security/Protective,Services,
020106a5f7ce56c8ed53e2ddaba7a837,0.0,0.0,0.0,,,loss prevention associate ,full time,evergreen park, il,Business,Services   Other,Security/Protective,Services,
205fe743a7bfec3b6d3103584be1f481,0.0,0.0,0.0,,,personal banker  ,full time,dallas, tx,Banking,,Experienced,(Non-Manager),
14733bff961d3277c5947fc3bd03be86,0.0,0.0,0.0,,,enrollment agent i,full time,dallas, tx,Computer,Software  Computer IT Services,Customer,Support/Client Care,
4eb9e5043f0311fa80bc51a823b3a8ff,0.0,0.0,0.0,,,firefighter,full time,wooster, oh 44691,Other,Not Classified,Experienced,(Non-Manager),
a67323e73cf7e576c05d85624ce60e8d,0.0,0.0,0.0,,,regional sales director,full time,dallas, tx,Retail,,Experienced,(Non-Manager),
d15d12ed0cfeec0c660e1523dbe2baf5,0.0,0.0,0.0,,,sr sys engineer,full time,dallas, tx,Computer,IT Services,Experienced,(Non-Manager),
73f54bcbfbced62640556cc626c75767,0.0,0.0,0.0,,,job fair,full time,west new york, nj 07093,Retail,,Security/Protective,Services,
