['uniq_id', 'initial_sal_', 'final_sal', 'mean_salary', 'period', 'period_cond', 'job', 'job_type', 'city', 'state', 'organization_', 'org_desc', 'sector_', 'sector_level', 'benefits']
['2ae0f123720c09a7471227ee8555f5ce', '12500000.0', '17500000.0', '15000000.0', 'year', '', 'vp of engineering ', 'full time', 'atlanta', ' ga', 'computer', 'software', 'it/software', 'development', '']
['ea60d6c8f3c2bdb29b0eb2c0c9cb3bae', '7000.0', '8500.0', '7750.0', 'hour', '', 'program coordinator ', 'full time', 'san francisco', ' ca 94103', 'staffing', 'employment agencies', 'experienced', '(non-manager)', '']
['d95c7a4bc45912da24f8106d8d712fd6', '8500000.0', '12500000.0', '10500000.0', 'year', '', 'marketing mgr ', 'full time', 'greeneville', ' tn 37743', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['0e16e5d22e066a841a4955a815b677fd', '5000000.0', '6000000.0', '5500000.0', 'year', '', 'market research mgr ', 'full time', 'crafton', ' pa 15205', 'business', 'services   other', 'manager', '(manager/supervisor of staff)', '']
['60d1301ebeb2356c404ccfd797235254', '3500000.0', '4000000.0', '3750000.0', 'year', '', 'jr analyst', 'full time', 'crafton', ' pa 15205', 'business', 'services   other', 'entry', 'level', '']
['c23aa8865b1da359f461d7e31a7c46b8', '5000000.0', '0.0', '5000000.0', 'year', 'bas', 'product marketing mgr ', 'full time', 'city of industry', ' ca 91744', 'city', 'of industry  ca 91744', 'manager', '(manager/supervisor of staff)', 'salary plus bonus']
['bf7991afefc4e029a37a4364a2154211', '3500.0', '4000.0', '3750.0', 'hour', '', 'program coordinator ', 'full time', 'salisbury', ' nc', 'computer', 'it servicesother not classified', 'project/program', 'management', '']
['a342cc64affb6e2f6d0ff5ded4c24b6b', '0.0', '12500000.0', '12500000.0', 'year', '', 'iv', 'full time', 'cheyenne', ' wy', 'management', 'consulting services', 'project/program', 'management', '']
['d7d83b16710ac9ea9f3a62f8a780ba1e', '401.0', '0.0', '401.0', '', '', 'pm ', 'full time', 'elkhart', ' in 46516', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['7bb56804f65b59fc34b1c91581ac1424', '4200000.0', '4800000.0', '4500000.0', 'year', '', 'social media marketing specialist ', 'full time', 'west palm beach', ' fl', 'wholesale', 'trade impt exptadvertising  pr services', 'marketing/product', '', '']
['5cd452a9b24f75e20dfc4602efca77f7', '9000000.0', '12000000.0', '10500000.0', 'year', '', 'pm ', 'full time', 'joliet', ' il 60433', 'construction', '  residential  commercial office', 'manager', '(manager/supervisor of staff)', 'profit sharing']
['9892ad3ca76d25dbb7a7ab29add4d947', '9000000.0', '11000000.0', '10000000.0', 'year', '', 'healthcare superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['0463a1616785d05792a4355c0d6bb949', '11500000.0', '12450000.0', '11975000.0', 'year', '', 'applications support specialist peoplesoft ', 'full time', 'houston', ' tx', 'other', 'not classified', 'it/software', 'development', '']
['cfe2bc9b687fdcaf1113a9ee67c53756', '8500000.0', '11000000.0', '9750000.0', 'year', '', 'commercial superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['7d27333576a944976f5eaa9d89ae4cbb', '6000000.0', '7500000.0', '6750000.0', 'year', '', 'assistant superintendents ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['eddb61c62fd5b9ccf0fbcd01ac06b101', '3500000.0', '8500000.0', '6000000.0', 'year', '', 'nightclub mgr ', 'full time', 'st. charles', ' mo 63301', 'hotels', ' lodgingentertainment venues  theatersfood  beverage production', 'business/strategic', 'management', '']
['ee5d64ae4a51256f9ebfffc9210933fc', '6000000.0', '7000000.0', '6500000.0', 'year', '', 'mechanical design engineer ', 'full time', 'overland park', ' ks 66210', 'manufacturing', '  other', 'engineering', '', '']
['8a132e2332819a0d7c1455188c369310', '6500000.0', '12000000.0', '9250000.0', 'year', '', 'pm', 'full time', 'project manager - construction', '', 'dayton', ' oh 45431', 'engineering', '', '']
['43ce80a0d04b35a2e8b81e06a20682d7', '3000000.0', '15000000.0', '9000000.0', 'year', '', 'human resources', 'full time', 'menlo park', ' nj 08837', 'business', 'services   otherother not classified', 'human', 'resources', '']
['dcd232d5f1bcd9397e42a929022ba7c3', '1550.0', '1600.0', '1575.0', 'hour', '', 'human resources', 'full time', 'smyrna', ' tn 37167', 'automotive', ' parts mfg', 'experienced', '(non-manager)', '']
['649a433a48379d5b5b21a16d3073b156', '10888700.0', '14155500.0', '12522100.0', '', '', 'human resources', 'full time', 'mclean/arlington', ' va', 'government', ' military', 'human', 'resources', '']
['23d67417510ea2d55a562170db09ee4e', '4000000.0', '10000000.0', '7000000.0', 'year', '', 'advertising sales rep ', 'full time', 'columbus', ' ga 31901', 'allbusiness', 'services   other', 'sales/retail/business', 'development', '']
['96924878babc0ff7a39630c703a5da31', '7500000.0', '9000000.0', '8250000.0', 'year', '', 'sales rep ', 'full time', 'wilmington', ' de', 'architectural', ' design services', 'sales/retail/business', 'development', '']
['c4804d0372b87b2b55ab6ced15adfc7f', '5000000.0', '15000000.0', '10000000.0', 'year', '', 'outside sales rep ', 'full time', 'denver', ' co 80203', 'insurance', '', 'sales/retail/business', 'development', '']
['8e511acc9cc5d711628b49a893b5680a', '4000000.0', '10000000.0', '7000000.0', 'year', '', 'advertising sales rep ', 'full time', 'des moines', ' ia 50302', 'allbusiness', 'services   other', 'sales/retail/business', 'development', '']
['103054acbf25cc906c258eadbfbd10dc', '7500000.0', '9000000.0', '8250000.0', 'year', '', 'sales rep ', 'full time', 'chicago', ' il', 'architectural', ' design services', 'sales/retail/business', 'development', '']
['9e6885ad7ec17adbd451bfe649c3b92a', '9500000.0', '11500000.0', '10500000.0', 'year', '', 'mgr', 'full time', 'waltham', ' ma', 'energy', ' utilitiesbusiness services   other', 'accounting/finance/insurance', '', '']
['8c49eb80ba0ecdf5cc3675fe342527cc', '4000000.0', '5500000.0', '4750000.0', 'year', '', 'general mgr', 'full time', 'milwaukee', ' wi', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['3af41adba2401ec3c3c386b650facb12', '6000000.0', '7500000.0', '6750000.0', 'year', 'packag', 'roofing sheet metal superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'manager', '(manager/supervisor of staff)', '']
['e117dff23b8d05697efdff82c80a3396', '9500000.0', '11000000.0', '10250000.0', 'year', '', 'general superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'manager', '(manager/supervisor of staff)', '']
['08dc201caf916d23d127bdd9d8b9c821', '7500000.0', '8500000.0', '8000000.0', 'year', '', 'waterproofing superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'manager', '(manager/supervisor of staff)', '']
['96436755de4c86de2ccfd644fb47f782', '6000000.0', '7500000.0', '6750000.0', 'year', 'packag', 'drywall superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'manager', '(manager/supervisor of staff)', '']
['bf2c1a423224cb15e6981fd622919672', '1800.0', '0.0', '1800.0', '', '', 'medical admin', 'temporary', 'los angeles', ' ca 90068', 'other', 'not classified', 'experienced', '(non-manager)', '']
['8ace4e6146867ef032b412025d8b35ce', '1100.0', '1300.0', '1200.0', 'year', '', 'medical office receptionist', 'full time', 'eagle creek', ' in 46254', 'healthcare', 'services', 'entry', 'level', '']
['f41a4040774dd2759d5e6c09fc827c45', '1300.0', '0.0', '1300.0', '', '', 'medical scheduling', 'full time', 'lakeland', ' fl 33801', 'other', 'not classified', 'experienced', '(non-manager)', '']
['54f6b5513416d7574433f1c24e622774', '8000000.0', '9500000.0', '8750000.0', 'year', '', 'software engineer', 'full time', 'roseville', ' ca 95747', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['3f7c6ea637b9a17c3a80299c605e31b1', '2500000.0', '3000000.0', '2750000.0', 'year', 'bonus', 'certified massage therapist ', 'full time', 'mishawaka', ' in 46545', 'healthcare', 'services', 'experienced', '(non-manager)', 'tips and comp time']
['5ff19e2447e90ddda1828c222c8653a0', '1800.0', '0.0', '1800.0', '', '', 'medical admin', 'temporary', 'los angeles', ' ca 90068', 'other', 'not classified', 'experienced', '(non-manager)', '']
['d8a8d7940aee15e60c862ef0c79af98e', '10000.0', '11000.0', '10500.0', 'year', '', 'network services mgr ', 'full time', 'doralfl', '', 'printing', ' publishing telecommunications services', 'it/software', 'development', '']
['412b72bd076b9c1495c6e09748430006', '1400.0', '0.0', '1400.0', '', '', 'medical receptionist ', 'full time', 'tarpon springs', ' fl 34688', 'other', 'not classified', 'experienced', '(non-manager)', '']
['948f419e9d5108d3329615212b05aaee', '1800.0', '0.0', '1800.0', '', '', 'medical admin', 'temporary', 'los angeles', ' ca 90068', 'other', 'not classified', 'experienced', '(non-manager)', '']
['f8165bd682bdd89d861926aa26053240', '4000000.0', '5500000.0', '4750000.0', 'year', '', 'chaplain ', '', 'centreville', ' al 35042', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['e79f657d188bd6182b68192485282dd5', '1500.0', '0.0', '1500.0', '', '', 'medical assistant', 'full time', 'new port richey', ' fl 34655', 'other', 'not classified', 'experienced', '(non-manager)', '']
['c16c0e37e5c50be7eb3e4a1608960298', '100.0', '200.0', '150.0', 'year', '', 'pega experts', 'full time', 'somerset', ' nj 08873', 'computer', 'it services', 'experienced', '(non-manager)', '']
['a8002d8fa0781fe912a4283a3f7e7ec6', '3000000.0', '3500000.0', '3250000.0', 'year', '', 'substance abuse counselor ', 'full time', 'oklahoma city', ' ok 73101', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['54b47b3ea77fc42d7c1a7d0da9d9a64c', '4300.0', '4600.0', '4450.0', 'hour', '', 'lead configuration ', 'full time temporary', 'raleigh', ' nc', 'computer', 'it services', 'it/software', 'development', '']
['9e2c060f714020de810d4958910eaf32', '2000.0', '2200.0', '2100.0', 'hour', '', 'licensed practical nurse ', 'part time', 'spartanburg', ' sc 29301', 'healthcare', 'servicesstaffing employment agencies', 'medical/health', '', '']
['4b302665e9ec6c91ece181c280928bf0', '3600000.0', '3800000.0', '3700000.0', 'year', '', 'service coordinator', 'full time', 'jacksonville', ' fl 32216', 'real', 'estate property management', 'experienced', '(non-manager)', '']
['e26e07d4be68023966144c66bc98bb05', '3000000.0', '0.0', '3000000.0', '', '', 'mortgage customer care rep', 'full time', 'fort worth', ' tx 76137', 'other', 'not classified', 'experienced', '(non-manager)', '']
['f1332548d6b4752cb3d44615bd80df7b', '3200000.0', '4200000.0', '3700000.0', 'year', '', 'rai ', 'full time', 'robbinsdale', ' mn 55422', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['3e1a4e94580573a172580a1c24c2a3be', '9500000.0', '10000000.0', '9750000.0', 'year', '', 'sharepoint admin ', 'full time', 'brooklyn', ' ny 11201', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['934b7af7a9517f5ba67d6b9e0fabd10e', '1500.0', '1900.0', '1700.0', 'hour', 'generou', 'oral surgery dental assistant ', 'full time', 'chapel hill', ' nc 27514', 'healthcare', 'services', 'entry', 'level', 'benefit package']
['0d680a8f658643529e5f9a28318770a0', '5170880.0', '8147547.0', '6659213.5', 'year', '', 'database', 'full time', 'clearwater', ' fl 33760', 'government', ' military', 'experienced', '(non-manager)', '']
['c1d15fcdeb3f7aafd81202b98a7dd7f5', '12600600.0', '14177300.0', '13388950.0', 'year', '"$8', '00"', 'psychiatric mental health nurse practition', 'full time', 'santa cruz', ' ca 95060', 'government', ' military', 'manager', '(manager/supervisor of staff)', 'recruitment incentive pay may be available.']
['4fb767ec5a938d94be4be25001d98d8e', '1000.0', '0.0', '1000.0', '', '', 'customer service', 'full time', 'las vegas', ' nv 89119', 'other', 'not classified', 'experienced', '(non-manager)', '']
['f9e7ba4ec5bf9752ad1a53ae3279f3da', '1375.0', '1375.0', '1375.0', 'hour', '', 'it tech ', 'full time', 'akron', ' oh 44311', 'computer', 'software', 'experienced', '(non-manager)', '']
['2622d39cc2146318adc2c0005b8e5274', '2000.0', '2200.0', '2100.0', 'hour', '', 'licensed practical nurse ', 'full time', 'greer', ' sc 29650', 'healthcare', 'servicesstaffing employment agencies', 'medical/health', '', '']
['9d0498e406d49f7a3c83872fa43d030f', '7500000.0', '8500000.0', '8000000.0', 'year', '', 'application analyst ', 'full time', 'cincinnati', ' oh 45242', 'computer', 'it services', 'it/software', 'development', '']
['773773365499630937dedd917ce2c7a9', '4800.0', '5500.0', '5150.0', 'hour', '', 'bi developer', 'full time', 'vancouver 98662', '', 'retail', '', 'experienced', '(non-manager)', '']
['ec1d84e54420c8b6ec3f530cf3a64596', '10000000.0', '13500000.0', '11750000.0', 'year', 'pto', 'devops engineer ', 'full time', 'saint louis', ' mo 63101', 'computer', 'software', 'experienced', '(non-manager)', '401k']
['55f960d570afef64dea32bd0dad6f8a8', '1000.0', '2500.0', '1750.0', 'hour', 'benefit', 'dental assistant', 'full time', 'sevierville', ' tn 37862', 'healthcare', 'services', 'entry', 'level', '"(401k', ' health insurance) and bonuses are potentials"']
['a5eef60f936881edfead8e022aa61ba3', '7000000.0', '8500000.0', '7750000.0', 'year', '', 'sr systems ', 'full time', 'apopka', ' fl', 'computer', 'it services', 'it/software', 'development', '']
['f7dc288f6a1f95e6dc406b96c28629f2', '5000.0', '5500.0', '5250.0', 'hour', '', 'peoplesoft admin ', 'full time temporary', 'miami', ' fl', 'computer', 'it services', 'it/software', 'development', '']
['9927b0c298a8bd6a26c6815cce83929b', '6500.0', '7000.0', '6750.0', 'hour', '', 'sr epic pm ', 'full time', 'rancho cordova', ' ca 95670', 'computer', 'software', 'experienced', '(non-manager)', '']
['7fc597645b39c7f0c18a32be7c6708fe', '1200.0', '1600.0', '1400.0', 'hour', '', 'phlebotomist ', 'part time', 'saint charles', ' mo 63301', 'other', 'not classified', 'experienced', '(non-manager)', '']
['3d5cd30842813f5b26497a69cfdf177b', '8400.0', '8750.0', '8575.0', 'hour', '', 'jbpm consultant ', 'full time', 'princeton township', ' nj 08540', 'computer', 'it services', 'experienced', '(non-manager)', '']
['98a1de7a0d2d46515c623ed422d2da81', '5000000.0', '7000000.0', '6000000.0', 'year', '', 'rn wound care specialist ', 'full time', 'houston', ' tx', 'other', 'not classified', 'medical/health', '', '']
['636477ce76f63baaa8973b99c707ce88', '7000000.0', '0.0', '7000000.0', 'year', '', 'principal investigator ', 'full time', 'lexington', ' ky 40511', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['cabc4884d74b124749e14942f2399098', '1500.0', '0.0', '1500.0', '', '', 'medical assistant', 'full time', 'palm harbor', ' fl 34684', 'other', 'not classified', 'experienced', '(non-manager)', '']
['a567d6a5ac00a997f83849b233d60fc8', '1350.0', '0.0', '1350.0', '', '', 'medical receptionist ', 'full time', 'tampa', ' fl 33614', 'other', 'not classified', 'experienced', '(non-manager)', '']
['5be2a2913beb77ed94bcc80ef1d342ab', '4500000.0', '6000000.0', '5250000.0', 'year', 'healt', 'desktop support ', 'full time', 'stamford', ' ct 06901', 'computer', 'it services', 'experienced', '(non-manager)', 'benefits']
['04ee27d5f0b1cf888c8ae2a68f27da77', '3100000.0', '0.0', '3100000.0', '', '', 'bilingual customer service', 'full time', 'duarte', ' ca 91010', 'other', 'not classified', 'experienced', '(non-manager)', '']
['27eff1a7eb682b38e45d1f2a989793ec', '10000000.0', '13000000.0', '11500000.0', 'year', '', 'linux systems admin', 'full time', 'suitland', ' md', 'aerospace', ' defensegovernment  militarycomputer it services', 'it/software', 'development', '']
['76475707ce58db1b31914b66cb15be8b', '1400.0', '0.0', '1400.0', '', '', 'medical assistant', 'full time', 'tarpon springs', ' fl 34689', 'other', 'not classified', 'experienced', '(non-manager)', '']
['361994ea6766dbeeb75d62d16609b77f', '15000000.0', '0.0', '15000000.0', '', '', 'director', 'full time', 'bakersfield', ' ca 93301', 'other', 'not classified', 'experienced', '(non-manager)', '']
['55d8058b252812bf3644ecac39c5994e', '8500000.0', '10000000.0', '9250000.0', 'year', '', 'it pm ', 'full time', 'jupiter', ' fl', 'computer', 'it services', 'experienced', '(non-manager)', '']
['0fa62e97235172b8c4374cdd80e7e42c', '6200000.0', '7800000.0', '7000000.0', 'year', 'pai', 'speech', 'full time', 'el paso', ' tx 79902', 'nonprofit', 'charitable organizations', 'manager', '(manager/supervisor of staff)', '"time off', ' health life insurance', ' 401k"']
